色季拉山口	山峰
石锅鱼	河鲜
吐鲁番盆地	地区
悠闲	放松
朱家角古镇	古镇
转山	转山
伯尔尼老城	古城
常旅客	游客
潮汕美食	美食
成都欢乐谷	游乐场
承德市	城市
城隍庙	街区
城山日出峰	山峰
冲乎尔乡	村子
大连玉佛园	寺庙
大明寺	寺庙
傣族	少数民族
蒂沃利公园	游乐场
电子签	签证
订房网站	住宿
东芭乐园	公园
高雄巨蛋	体育馆
哥本哈根证券交易所	政府建筑
格姆女神山	山
宮崎駿	名人
古村落	古村
古罗马广场	广场
国立故宫博物院	博物馆
南京路步行街	步行街
平遥	城市
苹果店	购物
潜水证	潜水
抢购秘籍	购物
沙雕	雕塑
沙美岛	岛屿
窑湾古镇	古镇
以色列	国家
银杏树	树木
云水谣	古镇
张老师客栈	客栈
中餐	中华料理
最低价格	价格
带着美女主播去巴厘岛	美女
国庆长假去哪儿	国庆
东南亚旅行贴士	贴士
苏格兰	国家
西藏旅游	地区
南京钟山	山
宁波	城市
牛岛	岛屿
苏迪糖果乐园	游乐场
槟城	城市
布尔津	小镇
措木及日湖	湖泊
灵山梵宫	寺庙
弗雷斯诺	城市
蓝象餐厅	餐厅
庙湾岛	岛屿
那霸机场	机场
那拉提景区	草原
太昭古城	古城
唐山市	城市
悬空寺	古迹
阿坝州	自治区
阿寒湖	湖泊
阿勒泰机场	机场
艾丁湖	盐湖
爱情巷	街道
安哥拉	国家
北屯市	城市
北岳恒山	山
藏羌村	村子
草原石人风景区	景区
吃货自由行	美食
达卡	城市
大成国际大酒店	酒店
大金瓦寺	寺庙
大理巍山	山
大连贝壳博物馆	博物馆
大连港	港口
大连观光塔	塔
大连海事大学	大学
东南亚旅游贴士	贴士
东南亚贴士	贴士
伏尔加庄园	庄园
徽杭古道	古道
旅游小贴士	贴士
纳木措	湖泊
南迦巴瓦峰	山峰
尼斯湖	湖泊
尼亚加拉大瀑布	瀑布
帕坦	城市
蓬莱仙境	奇观
坡子街商业街	商业街
赛里木湖	湖泊
三里屯	街区
淘在路上体验	游览
雁荡山	山
云南映象	演出
赞普林卡	城市
拙政园	园林
318.0	公路
4星级酒店	酒店
5折	打折
798.0	创意园
AED	货币
AOW	潜水
bar	酒吧
BIGC	超市
boots	化妆品
Boracay	岛屿
BTS	轻轨
bus	巴士
Central	商场
coffee	咖啡
Dior	奢侈品
D'MALL	超市
Fergburger	汉堡
GUCCI	大牌
guesthouse	旅馆
hotel	酒店
iberry	甜点
IBIS	酒店
klia	国际机场
KLIA	机场
LV	奢侈品
Mall	商场
MALL	商场
Mamutik	岛
Manukan	岛
market	集市
Market	市场
Massage	按摩
MBK	商场
PADI	潜水
PRADA	奢侈品
resort	酒店
Semporna	岛屿
shake	奶昔
Shopping	购物
show	表演
Spa	SPA
T3航站楼	机场
T3航站楼	国际机场
Taxi	出租车
Traders	酒店
tutu	突突车
TUTU	突突车
tutu车	突突车
Uluwatu	悬崖
Wifi	wifi
Wi-Fi	wifi
WIFI	wifi
WIFI	上网
一般	特别
万豪	酒店
三号营地	雪山
三峡大坝	水坝
三星级酒店	酒店
三清殿	道教
三脚架	拍照
三轮车	人力车
上下九步行街	街区
上下晓起	古村
上山	登山
上山	山路
上岛费	费用
上当	骗子
下水	游泳
丛林飞越	丛林飞跃
东关清真大寺	清真寺
东关街	老街
东方明珠	外滩
东方明珠	电视塔
东栅	古镇
东郊记忆	创意园
丝袜奶茶	奶茶
个园	园林
中央大街	步行街
中山路	美食街
中山路步行街	步行街
中文	语言
中环码头	码头
中转	航班
丹霞地貌	荒漠
乌兰布统	草原
乌尔禾	戈壁
乐天	免税店
九龙瀑布群	瀑布
二号营地	冰川
二王庙	水利工程
云冈石窟	石窟
云南	少数民族
亚丁村	村子
亚航	航班
亚航	飞机
亚航	航空公司
亚航	机场
交警	警察
交通便利	位置
交通工具	交通
享受阳光	放松
享受阳光	享受
京打马尼	火山
京杭大运河	运河
人妖秀	人妖
人文	文化
人民币兑换	银行
人民广场	广场
仁川	航空公司
企鹅岛	企鹅
伊斯兰	伊斯兰教
伊朗	国家
休闲	休闲放松
休闲	放松
休闲	度假
优惠券	打折
优惠套餐	打折
传统服饰	服装
伴手礼	纪念品
住宿条件	住宿
何园	园林
便利	位置
保湿	化妆品
值机	飞机
傍晚时分	傍晚
儿童	小朋友
充值	交通卡
免票	门票
免税	免税店
免税	退税
免费参观	参观
免费接送	短驳
全景	游览
全餐	自助餐
八一广场	广场
公交	公交车
公交	交通
公交	出租车
公交	巴士
公共自行车	自行车
公寓式	酒店
公车	公交车
公车	巴士
公车	出租车
兰芳园	餐厅
冰箱贴	纪念品
冷	气温
凉皮	面食
凉皮	米粉
凡尔赛	宫殿
凯旋夜市	夜市
出入境卡	出入境
出境卡	出入境
出行	交通
划算	价格
划算	打折
创意	文艺
刷卡	信用卡
剪子弯山	山峰
加榜梯田	梯田
加雅岛	岛
动物	动物园
努沙杜瓦	海滩
北京动物园	动物园
北陵公园	公园
千佛崖	石窟
千山	山
华夫	冰淇淋
华夫饼	面包
南京站	火车站
南京路	步行街
南京路	商业街
南岳衡山	山
南迦巴瓦	山峰
南靖县	土楼
南非	国家
卡伦	海滩
卡帕莱	岛屿
卡瓦格博峰	雪山
卢比	货币
卫生	服务
历史遗迹	古建筑
厦大	大学
厦门北站	汽车站
厦门环岛路	环岛路
参拜	朝拜
双月湾	水湾
双条车	突突车
双流机场	国际机场
双龙洞	溶洞
发现王国	游乐场
发财车	巴士
取现	银行
变脸	戏剧
古东瀑布	漂流
古玩	古董
古运河	运河
古韵	古建筑
叮叮车	有轨电车
台中火车站	地铁
叶氏麻糍	小吃
吃	美食
吉隆坡塔	摩天大楼
同里	古镇
吴哥	古文明
吹吹海风	海洋
周六夜市	夜市
周日夜市	夜市
呷哺呷哺	火锅
呼吸管	浮潜
呼吸管	潜水装备
呼和浩特	自治区
咖啡店	咖啡馆
咖啡店	咖啡
响沙湾	沙漠
商业	商业化
啤酒鱼	河鲜
喜马拉雅山脉	雪山
喜马拉雅山脉	山峰
嘉峪关	城墙
嘟嘟车	突突车
四号营地	冰川
四星	酒店
团体票	票务
国光	巴士
国光客运	地铁
图恩湖	湖泊
图片	照片
图章	盖章
土俗村参鸡汤	鸡汤
土凤梨酥	糕点
圣亚海洋世界	海洋馆
圣母百花大教堂	教堂
圣湖	湖泊
圣诞老人村	童话
地点	位置
地藏王菩萨	佛教
垦丁街车	短驳
垭口	海拔
塔公寺	藏教
塞班	岛屿
塞罕坝	草原
壮游卡	证件
壶口瀑布	瀑布
处女岛	岛
外地人	当地人
多伦多	城市
夜爬	登山
大喷泉	喷泉
大学城	学校
大明湖	湖
大炮台	牌坊
大熊猫	动物园
大熊猫	哺乳动物
大罗山	露营
大足石刻	石窟
大连站	火车站
天堂岛	岛
天府广场	广场
天星小轮	轮渡
天柱山	山
天池	山
天河机场	国际机场
天空之镜	盐湖
天铁	轻轨
太平街	老街
奇松	奇树
女孩子	女生
如琴湖	湖
姐姐	家庭
姐姐	女生
姐姐	夫妻
姿势	动作
威尼斯人酒店	赌场
威海	海滨浴场
娜玛瑟德餐厅	餐厅
娱乐	娱乐中心
娱乐设施	游乐场
存包	寄存
学生宿舍	宿舍
宁夏	自治区
宁夏夜市	夜市
安全问题	安全
安宁	安静
安纳普尔纳	山峰
宗教信仰	信仰
宝贝	博物馆
客运	汽车站
宰客	骗子
害怕	危险
宿营	露营
小吃街	美食街
小吃街	步行街
小樽	运河
小索道	索道
小莲庄	园林
小资	文艺
小资	情调
小资	咖啡馆
小资	清新
尧山	山
尼亚加拉瀑布	瀑布
尼洋河	江河
居延海	戈壁
屈臣氏	超市
山南地区	地区
山坡	山谷
山水	自然
山顶缆车	缆车
岳阳楼	楼阁
巴音布鲁克	草原
干燥	气候
平台	露台
平江路	老街
平遥县衙	衙门
广州塔	电视塔
广西	省份
庐山	山
库克山	山峰
廊曼机场	机场
张三疯欧式奶茶铺	奶茶
张北	草原
彩色	颜色
御寒	户外装备
御寒	衣物
微单	摄影
微距	摄影
徽州	古村
心态	心情
心斋桥	商业街
思溪延村	村子
性价比	服务
总统府	博物馆
恒山	山
悠游卡	交通卡
情趣	风情
惊险	危险
慈恩寺	寺庙
成都双流机场	机场
户部巷	拌面
房型	住宿
手势	动作
手工品	手工
手抓羊肉	羊肉
打滑	危险
托运行李	出入境
托运行李	行李
抚仙湖	湖
护肤	化妆品
披萨	面包
拖伞	滑翔伞
捕鱼	海钓
捷克	国家
摩托	摩托车
摩梭人	少数民族
支付宝	信用卡
收费	费用
教皇宫	城堡
散心	放松
文明	文化
斐济	岛屿
断桥	小桥
斯米兰	岛
新加坡环球影城	游乐场
新德里	城市
方特欢乐世界	游乐场
旅客	游客
旅店	旅馆
旅店	民宿
旅店	旅行社
旅游专线	公交车
旅游线路	线路
无忧宫	宫殿
无线网络	wifi
无花果	热带水果
无边泳池	游泳
日月谷温泉	温泉
日语	语言
旧皇宫	宫殿
时尚	现代
明月山	山
春节	节日
昭苏	草原
昭陵	陵墓
晋祠	遗址
晒伤	防晒
晓起村	古村
晨曦	早晨
晨雾	早晨
普吉	海滩
普吉	岛屿
普达措	湿地
晴川阁	楼阁
月亮	星空
木兰围场	草原
木府	古城
木瓜牛奶	果汁
机场免税店	免税店
机场巴士	巴士
材料	食材
杜鹃	花草
杨堤	漂流
杭州萧山国际机场	国际机场
枫叶	秋天
柿饼	面食
树正瀑布	瀑布
格桑花	花草
桃花	花草
桥香园	米粉
梅花	花草
梅花节	文化节
梵蒂冈博物馆	教堂
检查	安全
检票	票务
樟宜机场	机场
横店影视城	影视城
欧舒丹	化妆品
武夷山	山
武昌火车站	火车站
武昌站	火车站
武陵源	景区
毛豆腐	豆腐
氧气	医护
氧气瓶	医护
水	泉水
水晶缆车	缆车
水果冰沙	果汁
水浒城	影视城
水疗	SPA
永定土楼	土楼
永定门	城门
永福寺	寺庙
汇泉湾	海滨浴场
汛期	雨季
江南古镇	古镇
江南水乡	古镇
江岭	梯田
江苏省	省份
汽车客运站	汽车站
沈从文故居	故居
沈家闽南肠粉	小吃
沙丘	沙漠
沙坡头	沙漠
沟通	交流
沱江	河流
河北省	省份
河南省	省份
河坊街	老街
河道	水道
法航	航空公司
注意安全	危险
泰山站	车站
洗手间	厕所
洗澡	厕所
洗马潭索道	索道
洱海	湖
济南站	火车站
浮潜镜	浮潜
海	大海
海	海洋
海冰	浴场
海南	海滨
海岛游	岛屿
海港城	购物
海鲜加工	海鲜
海鲜市场	海鲜
海鲜市场	市场
淮海路	街区
清潭洞	商业街
温差	气温
温度	气温
温度	气候
温暖	美好
温莎城堡	城堡
游玩	旅游
游轮	游船
游轮	邮轮
溯溪	登山
滇池	湖
滑沙	骑骆驼
滑雪服	滑雪板
滑雪服	户外装备
滨江大道	外滩
潜店	潜水
潜点	潜水
澳洲	国家
激光表演	演出
火车道	铁路
灯光	夜晚
灵塔	藏教
灵塔殿	藏教
炸酱面	面食
点心	茶点
烤玉米	烧烤
热浪岛	岛屿
熊猫海瀑布	瀑布
熏衣草	花草
牛排	美食
牛车水	街区
牡丹花会	文化节
物价	价格
特价	打折
特色菜	美食
狮子林	园林
玄武湖	湖
玄武湖公园	公园
玉门关	戈壁
王府井	步行街
王府井	商业街
玩水	游泳
环岛南路	环岛路
环湖游	骑行
环礁	岛
现金	信用卡
珍南海滩	海滩
珍宝馆	博物馆
珍珠滩瀑布	瀑布
班霍夫大街	街道
瓷器	古董
甘南	自治区
甘孜州	地区
甘肃省	省份
甜品	甜点
甜品	露饮
甜品店	甜点
生煎	包子
甪直古镇	古镇
甲居藏寨	村子
电源转换器	吹风机
留园	园林
疾病	治疗
登机口	机场
登顶	登山
白哈巴	村子
白桦林	森林
白沙	沙滩
白沙湾	沙滩
皇家花园	宫殿
直飞	机票
看日出	日出
看海	大海
看雪	冬天
睡觉	休息
知识	学习
石斑鱼	海鱼
石斑鱼	龙虾
石林	岩石
石柱	柱子
石梯	阶梯
矿泉水	饮品
礼貌	热情
离岛	岛
离岛	岛屿
禾木	村子
租用	出租
租自行车	自行车
秦岭	山
空气稀薄	海拔
空调房	空调
篁岭	古村
精油	SPA
素斋	素食
索菲特	酒店
紫外线	太阳
紫禁城	宫殿
红山军马场	草原
纪念牌	纪念碑
纳西文化	文化
结冰	冬天
维琪奥桥	大桥
绿咖喱	咖喱
网师园	园林
网络	wifi
羊卓雍措	湖泊
美	美丽
美	漂亮
美	迷人
美	风景
美不胜收	美丽
美人鱼岛	岛
美奈	海滩
美景	风景
美景	风光
老虎滩	海洋馆
联票	票务
胡杨林	树林
能见度	天气
自由女神像	铁塔
自由自在	放松
舒适	整洁
舟山群岛	水湾
航班延误	航班
航空	航空公司
航空	飞机
船	游船
船只	游船
色季拉山	山峰
色达县	藏教
艺术品	艺术
芙蓉洞	溶洞
花水湾	温泉
花湖	湿地
苏丹艾哈迈德清真寺	清真寺
苏堤	湖
苗寨	寨子
苗族服饰	服装
若尔盖	草原
英文	语言
茱萸峰	山
茶卡	盐湖
草沿天路	草原
荔枝	热带水果
药妆	化妆品
药妆店	化妆品
菊花节	文化节
萧山机场	国际机场
蓝天白云	蓝天
蓝天白云	天空
蓝梦岛	岛屿
蓝洞	潜水
蓝点	悬崖
薰衣草	花草
虎丘	园林
虎航	航班
虾	海鱼
虾	龙虾
蚌普寺	藏教
蛋糕	甜点
蜀九香	火锅
蜈支洲	岛
行李寄存	行李
行李寄存	寄存
行程	旅行
衡山路	商业街
衣服	衣物
被骗	骗子
裙子	衣物
西单	商场
西江	古村
西瓜	水果
西蒙人妖秀	人妖
西街	酒吧
西门町	夜市
观光车	巴士
观日落	日落
订房	酒店预订
订房	住宿
讲解	导游
试试	尝试
诺日朗	瀑布
豆皮	豆制品
贡嘎雪山	雪山
购票	票务
贵州	省份
赵公明	神灵
跨年	节日
路程	距离
跳岛游	岛
车费	出租车
车费	费用
辛亥革命博物馆	纪念馆
辽宁省	省份
过关	出入境
过山车	游乐场
迪士尼乐园	游乐场
迪斯尼	游乐场
退思园	园林
通票	票务
逢甲夜市	夜市
道观	道教
避暑胜地	避暑
那拉提	草原
邮寄	明信片
邮票	明信片
郁金香	花草
都江堰景区	水利工程
酒吧街	酒吧
酒店式公寓	公寓
酸菜	猪肉
酸菜炒米	面食
重庆江北国际机场	国际机场
金卡	信用卡
金浦	机场
金浦机场	机场
金秋	秋天
金陵第一园	园林
钟塔	教堂
钟鼓楼	大楼
铂尔曼	酒店
银座	商场
银河	星空
锦溪	古镇
镇远	古镇
长水机场	国际机场
长江	江河
长沙黄花国际机场	国际机场
长滩	岛屿
闪电河	草原
问路	迷路
闸坡	沙滩
防寒	衣物
防晒衣	防晒
防晒霜	防晒
防水套	潜水装备
防蚊	防虫
阿坝	地区
阿甘虾	餐厅
阿里	地区
附近	位置
降落伞	滑翔伞
降落伞	摩托艇
雅丹魔鬼城	戈壁
雨崩	冰川
雪博会	冰雕
雪套	户外装备
雪宝顶	雪山
雪朗峰	山峰
霍尔果斯口岸	口岸
青年旅馆	青年旅舍
青年旅馆	旅舍
青年旅馆	旅行社
青旅	青年旅舍
青旅	旅舍
面膜	免税店
韩亚	航空公司
韩餐	韩国料理
顶楼	露台
预约	排队
风俗习惯	风俗
风景区	景区
首饰	工艺品
香奈儿	奢侈品
香水	化妆品
香波堡	城堡
香港科学馆	科技馆
马代	岛屿
马六甲海峡	海峡
马来	国家
马达京岛	岛屿
驾车	开车
骆驼	骑骆驼
高反	医护
高尔寺山	海拔
高崎机场	国际机场
高楼大厦	大楼
高铁站	火车站
高铁站	车站
高铁站	火车
鲁冰花	花草
鲁迅故里	故居
鸟巢	奥运会
鸟类	哺乳动物
鸡冠洞	溶洞
麦积山石窟	石窟
麻袋	岛
黄厝	环岛路
黄厝海滨	环岛路
黄果树大瀑布	瀑布
黄果树景区	瀑布
黄石	国家公园
黄石公园	国家公园
黑色经典	豆腐
黑虎松	松
黑虎泉	泉
黑龙江省	省份
龙井村	茶园
龙头路	码头
龙胜梯田	梯田
龙颈河漂流	漂流
龚滩古镇	古镇
